age,salary,gender,country,num_dependents,home_ownership,employment,marital_status,credit_card,loan_intent,loan_amt,loan_int_rate,loan_status,loan_percent_income,person_cred_hist_length,person_default_on_file
70,541000,F,USA,7,rent,employed,married,6573365680023497,personal,3000,3,approved,12,11,False
70,166000,F,USA,6,mortgage,employed,widowed,060445347572,business,3000,6,approved,48,13,False
70,116000,F,USA,8,mortgage,employed,divorced,4373927257686229702,personal,88000,4,approved,19,20,True
70,299000,M,USA,6,own,employed,single,2637910042013836,business,98000,2,pending,1,23,True
70,486000,M,USA,5,rent,employed,single,370793290758517,business,89000,3,rejected,11,25,True
70,151000,F,USA,6,own,employed,divorced,3578844177253348,business,42000,2,pending,41,16,True
70,545000,F,USA,1,rent,employed,widowed,4701009307717373442,business,16000,2,rejected,31,40,True
70,749000,F,USA,1,mortgage,employed,divorced,3538320427783128,personal,62000,10,approved,26,35,False
70,647000,F,USA,0,own,employed,single,675907120025,personal,18000,3,rejected,2,44,True
70,87000,M,USA,4,mortgage,employed,married,4611576637675713,business,71000,9,approved,49,36,False
70,971000,F,USA,2,rent,employed,married,341883208191103,personal,96000,10,rejected,37,11,True
70,827000,F,USA,7,rent,employed,divorced,3566147945412020,personal,78000,9,approved,48,18,False
70,713000,M,USA,1,mortgage,employed,divorced,3522842202695662,personal,16000,6,rejected,32,19,False
70,140000,F,USA,1,own,employed,widowed,6011987227570811,business,47000,7,approved,10,16,True
70,382000,F,USA,9,mortgage,employed,single,370703767475586,personal,60000,9,approved,2,36,False
70,490000,M,USA,6,rent,employed,married,4093942884417331,business,5000,6,rejected,9,32,False
70,221000,M,USA,2,mortgage,employed,single,6011491858406999,business,31000,10,rejected,40,1,False
70,706000,M,USA,9,rent,employed,divorced,342120325405432,business,21000,3,rejected,1,29,True
70,73000,M,USA,4,mortgage,employed,married,4011001660045,business,19000,9,rejected,20,31,True
70,376000,M,USA,7,rent,employed,divorced,4191945250937587246,business,43000,9,pending,11,4,False
70,919000,F,USA,4,own,employed,married,6501149774013128,personal,4000,9,rejected,39,23,True
70,945000,M,USA,2,rent,employed,widowed,4864340583148546,personal,13000,7,rejected,33,12,True
70,782000,F,USA,2,own,employed,single,4626525842436679,business,1000,10,pending,37,41,True
70,700000,F,USA,10,own,employed,single,4126410430358,personal,6000,9,pending,23,47,False
70,540000,F,USA,6,rent,employed,single,4895586387312232,business,90000,5,pending,35,14,False
70,469000,M,USA,4,rent,employed,married,4975355952778752,business,51000,8,approved,12,12,False
70,478000,M,USA,4,own,employed,widowed,3590164933101507,business,80000,4,pending,28,32,True
70,611000,M,USA,8,own,employed,divorced,6584813022699430,personal,6000,9,pending,8,22,False
70,134000,F,USA,10,mortgage,employed,widowed,341980570616764,business,97000,1,rejected,46,42,True
70,377000,F,USA,9,rent,employed,single,4083928020300574,business,99000,5,pending,17,11,False
70,338000,M,USA,9,rent,employed,divorced,30021680246089,business,82000,7,rejected,29,20,False
70,961000,M,USA,6,rent,employed,married,4217070616551945,business,25000,7,rejected,47,18,False
70,44000,F,USA,0,own,employed,married,30026534575997,business,17000,1,rejected,3,43,True
70,667000,F,USA,7,mortgage,employed,married,502065231412,business,54000,10,rejected,26,11,False
70,147000,M,USA,2,mortgage,employed,married,676128876833,personal,9000,10,rejected,30,26,False
70,152000,M,USA,10,mortgage,employed,married,4394936194748,business,25000,6,pending,48,22,True
70,196000,F,USA,0,rent,employed,widowed,4095851441812669317,personal,77000,8,pending,1,43,False
70,819000,M,USA,8,mortgage,employed,married,2500590838437789,business,60000,2,approved,19,6,True
70,979000,F,USA,10,rent,employed,single,3578413602421548,personal,9000,1,rejected,47,36,True
70,61000,M,USA,5,own,employed,divorced,30401618791838,personal,99000,1,rejected,38,22,True
70,105000,M,USA,8,rent,employed,married,370683336605634,business,7000,9,rejected,7,37,False
70,129000,F,USA,4,own,employed,married,6553713063482232,personal,86000,9,rejected,9,6,False
70,478000,M,USA,10,rent,employed,widowed,3535249027784868,business,52000,6,pending,5,4,False
70,91000,M,USA,2,own,employed,widowed,4220553289760,business,61000,2,approved,15,38,True
70,574000,F,USA,0,rent,employed,single,3501413809487807,personal,74000,6,approved,2,44,True
70,782000,F,USA,10,own,employed,divorced,3595601967595679,business,79000,6,pending,35,46,True
70,831000,F,USA,7,mortgage,employed,divorced,213160452538627,personal,66000,1,approved,34,21,True
70,339000,F,USA,9,own,employed,divorced,4532632431841559,personal,3000,7,pending,42,36,True
70,272000,F,USA,3,own,employed,divorced,4034902269443130,personal,66000,9,approved,4,33,True
70,441000,F,USA,3,rent,employed,widowed,30226826823689,business,94000,10,rejected,1,27,True
70,558000,M,USA,0,rent,employed,married,4936245283351774920,business,24000,5,pending,1,6,True
70,611000,F,USA,6,mortgage,employed,single,180095208039851,personal,61000,10,approved,5,48,True
70,144000,M,USA,10,rent,employed,divorced,3506935171501968,personal,99000,3,rejected,23,44,True
70,762000,M,USA,5,own,employed,single,213101831657035,personal,12000,2,approved,14,35,False
70,830000,M,USA,3,own,employed,divorced,4810095523279349,personal,94000,7,rejected,12,40,False
70,784000,M,USA,2,rent,employed,married,2720198428899063,personal,4000,8,pending,45,42,True
70,72000,M,USA,7,own,employed,divorced,30118555327802,business,35000,9,pending,44,40,False
70,731000,F,USA,8,mortgage,employed,single,630444281483,personal,62000,5,rejected,35,3,True
70,280000,M,USA,8,rent,employed,widowed,5544634305695395,personal,67000,7,pending,2,46,False
70,152000,F,USA,0,own,employed,widowed,4924962100487848,business,28000,10,approved,36,25,False
70,829000,F,USA,7,rent,employed,single,6565207619733996,business,87000,1,rejected,17,49,False
70,111000,F,USA,4,rent,employed,divorced,4280012529989582,personal,96000,7,rejected,47,1,True
70,374000,F,USA,5,own,employed,married,3556380398469278,business,9000,6,approved,19,22,True
70,378000,M,USA,2,mortgage,employed,divorced,6011941181658609,business,3000,8,pending,43,36,False
70,156000,M,USA,4,own,employed,divorced,501852830519,business,79000,6,pending,11,4,False
70,123000,M,USA,4,rent,employed,single,4801316555286551,personal,83000,3,approved,12,3,False
70,881000,F,USA,5,mortgage,employed,married,213191029583259,personal,30000,10,pending,9,29,False
70,280000,F,USA,8,mortgage,employed,married,3574490505356140,business,87000,2,rejected,4,3,False
70,626000,M,USA,10,rent,employed,single,180090164905872,business,60000,7,rejected,46,8,True
70,258000,F,USA,7,rent,employed,widowed,3537624914011476,business,37000,9,rejected,29,47,True
70,347000,F,USA,6,mortgage,employed,married,377143604544877,business,82000,3,pending,17,40,False
70,840000,M,USA,3,own,employed,married,30073968230459,business,37000,5,pending,30,36,True
71,269000,M,USA,2,mortgage,employed,married,4687956226296667483,business,85000,9,approved,38,18,False
71,486000,F,USA,0,own,employed,married,6011813781094073,personal,22000,3,rejected,13,11,False
71,12000,F,USA,1,rent,employed,divorced,3571322726373971,personal,80000,5,approved,23,22,True
71,604000,F,USA,3,mortgage,employed,widowed,4089028089362500,personal,19000,5,rejected,19,3,False
71,57000,M,USA,5,mortgage,employed,divorced,3530357137940380,personal,54000,8,rejected,21,25,True
71,937000,F,USA,4,mortgage,employed,widowed,3513976168355118,business,6000,8,rejected,16,14,False
71,936000,F,USA,3,own,employed,single,4582604691397,personal,49000,7,pending,26,35,True
71,562000,F,USA,4,mortgage,employed,married,3585252920314527,personal,82000,7,approved,34,29,True
71,633000,F,USA,1,own,employed,widowed,6011632370602736,personal,99000,2,pending,19,36,False
71,571000,M,USA,6,own,employed,married,3549189170502770,business,85000,2,pending,50,12,False
71,518000,M,USA,5,rent,employed,widowed,4471313477983827636,business,37000,3,approved,18,30,False
71,579000,M,USA,8,own,employed,divorced,4392175989372,business,13000,8,pending,49,36,True
71,277000,M,USA,1,mortgage,employed,single,6011516321631649,personal,98000,10,pending,15,47,False
71,186000,F,USA,10,rent,employed,single,4931335759118565851,business,20000,1,pending,43,6,False
71,392000,M,USA,5,rent,employed,married,213136476437228,personal,18000,9,approved,48,5,False
71,284000,F,USA,0,own,employed,married,6534266559071591,personal,68000,1,pending,30,32,True
71,425000,M,USA,4,own,employed,single,30393520797740,personal,62000,2,pending,24,46,True
71,390000,M,USA,7,own,employed,widowed,4218250477711833,personal,17000,6,rejected,1,17,False
71,592000,F,USA,10,own,employed,widowed,180001256971250,business,32000,8,approved,10,26,True
71,996000,M,USA,2,mortgage,employed,married,676267218136,personal,30000,10,approved,9,15,True
71,848000,M,USA,1,rent,employed,single,375041879154608,personal,77000,7,approved,14,35,False
71,413000,M,USA,2,mortgage,employed,married,501805777049,personal,99000,2,approved,18,27,True
71,909000,M,USA,2,mortgage,employed,married,3551864948840950,business,55000,6,approved,50,40,False
71,417000,F,USA,3,mortgage,employed,divorced,6530836201528182,business,13000,1,pending,1,50,False
71,671000,F,USA,8,own,employed,divorced,378240203326802,business,88000,4,rejected,24,29,True
71,604000,F,USA,5,rent,employed,divorced,3568810112958368,personal,64000,2,pending,49,19,True
71,252000,M,USA,0,own,employed,single,379845726797104,personal,69000,9,approved,36,25,True
71,225000,F,USA,8,mortgage,employed,divorced,4382916518952,personal,69000,10,pending,21,1,False
71,707000,F,USA,7,mortgage,employed,single,4788549881635,business,36000,2,pending,7,24,True
71,788000,M,USA,5,own,employed,widowed,2237164534778118,business,79000,2,rejected,3,46,False
71,977000,F,USA,3,rent,employed,widowed,4884098807314494232,business,66000,8,rejected,40,5,True
71,904000,F,USA,4,own,employed,divorced,4979180777689521,business,43000,1,approved,5,33,True
71,508000,F,USA,0,mortgage,employed,divorced,4863061890506611539,personal,93000,4,pending,36,26,False
71,230000,F,USA,0,mortgage,employed,single,4611343622910416699,personal,5000,5,approved,46,27,True
71,501000,M,USA,6,own,employed,widowed,4015752144979530581,business,44000,2,approved,25,21,False
71,348000,M,USA,10,rent,employed,single,180016254081514,business,29000,7,rejected,24,11,True
71,113000,M,USA,2,rent,employed,divorced,4359703009820315,business,30000,3,rejected,34,16,False
71,86000,M,USA,2,mortgage,employed,divorced,3530999553961364,business,76000,5,approved,37,37,True
71,959000,F,USA,4,own,employed,widowed,060468339589,business,57000,5,approved,18,33,True
71,438000,F,USA,3,mortgage,employed,widowed,4294385300871,personal,73000,3,approved,37,3,True
71,421000,F,USA,5,own,employed,widowed,4916589227407,personal,32000,3,rejected,11,40,True
71,501000,M,USA,0,own,employed,widowed,4292831718465849,personal,15000,3,approved,8,23,True
71,799000,F,USA,9,rent,employed,widowed,340112808979233,business,25000,3,rejected,28,7,False
71,426000,F,USA,0,own,employed,married,4689808010559777,business,33000,3,rejected,50,4,True
71,866000,F,USA,6,own,employed,single,4473788536816,business,31000,5,rejected,24,15,False
71,92000,F,USA,10,rent,employed,married,36291813243451,personal,92000,7,rejected,17,11,True
71,735000,M,USA,0,own,employed,divorced,4775071442651549,business,76000,2,rejected,31,4,True
71,507000,M,USA,5,rent,employed,widowed,4675259652233,business,90000,6,approved,35,5,False
71,915000,M,USA,1,mortgage,employed,single,4024763901267,business,31000,8,approved,11,35,True
71,527000,M,USA,5,rent,employed,single,676288399667,business,20000,3,rejected,17,36,True
71,597000,F,USA,3,rent,employed,married,3565197151656886,business,70000,8,rejected,14,22,False
71,824000,F,USA,7,own,employed,divorced,4684783076117,personal,88000,3,rejected,48,8,True
71,739000,F,USA,8,mortgage,employed,single,4385791010698,personal,99000,8,approved,31,34,True
71,375000,M,USA,0,mortgage,employed,single,4093878821470,business,64000,9,pending,16,34,True
71,189000,F,USA,2,mortgage,employed,divorced,676219612741,personal,58000,8,rejected,17,39,True
71,944000,M,USA,8,mortgage,employed,single,38004725872889,personal,52000,10,pending,50,4,False
71,825000,M,USA,4,mortgage,employed,divorced,3571971483556077,business,28000,1,pending,39,14,True
71,524000,M,USA,3,rent,employed,widowed,3580064534598535,business,20000,9,approved,22,27,False
71,310000,F,USA,6,rent,employed,divorced,30553844486417,personal,92000,5,approved,35,32,True
71,612000,M,USA,5,own,employed,widowed,2296671225493789,personal,91000,10,approved,5,17,False
72,883000,M,USA,4,own,employed,married,4274160395724475022,business,71000,5,pending,7,10,False
72,370000,F,USA,0,rent,employed,divorced,36917957367058,business,51000,7,approved,37,41,True
72,917000,F,USA,5,rent,employed,married,6566002019065787,business,77000,1,pending,47,27,False
72,947000,M,USA,5,own,employed,married,4505546415005262972,business,54000,1,approved,48,49,False
72,427000,F,USA,3,rent,employed,married,6011199900463534,business,92000,6,approved,21,17,True
72,274000,F,USA,9,own,employed,married,180017181047107,personal,72000,1,pending,6,21,True
72,492000,M,USA,0,rent,employed,divorced,5105608396015540,business,19000,8,approved,2,5,False
72,266000,F,USA,3,rent,employed,single,3567478443870628,personal,67000,6,approved,34,26,True
72,241000,F,USA,0,mortgage,employed,widowed,5138275928077108,personal,6000,5,approved,9,1,True
72,419000,M,USA,5,mortgage,employed,single,502089025972,personal,64000,1,pending,45,40,False
72,611000,M,USA,10,own,employed,single,4504840977845869874,personal,93000,6,rejected,14,28,False
72,436000,M,USA,3,mortgage,employed,single,213105498712975,personal,82000,8,rejected,45,7,True
72,127000,F,USA,8,mortgage,employed,single,30241704819220,business,79000,6,approved,33,19,True
72,636000,M,USA,5,rent,employed,single,630441124553,personal,57000,2,approved,38,15,False
72,258000,F,USA,0,mortgage,employed,divorced,6533254809640911,personal,23000,5,pending,1,35,False
72,813000,F,USA,5,own,employed,widowed,3578534186026286,personal,20000,6,approved,19,9,False
72,41000,M,USA,0,rent,employed,single,6011986088899756,personal,49000,6,rejected,1,14,True
72,594000,F,USA,9,rent,employed,married,4359579498250,personal,62000,3,pending,18,29,True
72,64000,F,USA,2,own,employed,divorced,213102954734858,business,41000,10,approved,45,5,True
72,472000,F,USA,2,own,employed,divorced,4559528393782682,business,22000,1,rejected,18,47,False
72,706000,F,USA,6,mortgage,employed,widowed,5142280503819449,personal,28000,4,rejected,7,37,True
72,883000,F,USA,6,own,employed,single,4794510748217494,personal,25000,2,pending,37,25,False
72,748000,F,USA,2,rent,employed,widowed,379791040978600,business,84000,9,pending,10,27,False
72,817000,F,USA,8,rent,employed,single,4586857030831,business,73000,9,rejected,12,44,True
72,819000,M,USA,5,mortgage,employed,single,30551051963987,business,1000,9,rejected,12,33,True
72,470000,M,USA,3,own,employed,married,4426489284852491,personal,23000,4,rejected,27,33,False
72,589000,F,USA,8,mortgage,employed,widowed,2720265830521351,personal,20000,8,pending,17,27,False
72,118000,F,USA,3,own,employed,single,4479051626135,business,67000,9,pending,24,44,True
72,647000,M,USA,0,rent,employed,single,3571549060307377,business,37000,5,pending,40,7,False
72,312000,F,USA,6,rent,employed,single,6582131260895871,business,17000,6,rejected,3,15,True
72,314000,M,USA,2,mortgage,employed,single,379847964585399,business,23000,7,pending,21,16,True
72,622000,F,USA,5,rent,employed,divorced,4144426163244,personal,28000,6,rejected,17,27,True
72,895000,F,USA,5,rent,employed,divorced,4554241727730964,personal,1000,7,rejected,39,4,False
72,633000,M,USA,4,own,employed,single,4710359605664,business,30000,2,approved,10,47,False
72,536000,M,USA,9,own,employed,divorced,30240760101895,personal,1000,10,rejected,46,9,False
72,549000,M,USA,1,mortgage,employed,divorced,4293943369014486704,personal,86000,7,pending,39,28,True
72,377000,M,USA,7,mortgage,employed,widowed,3520767414712918,personal,34000,7,pending,18,16,True
72,337000,M,USA,6,mortgage,employed,married,6011656793190219,business,81000,6,approved,9,46,False
72,925000,F,USA,6,own,employed,widowed,639082439808,business,92000,9,rejected,9,49,False
72,312000,F,USA,4,own,employed,single,4417568937135197,personal,48000,5,pending,16,15,False
72,601000,M,USA,10,own,employed,divorced,345297300560493,business,97000,3,pending,48,17,False
72,295000,M,USA,4,mortgage,employed,married,4016520247413712357,personal,96000,2,approved,10,38,True
72,424000,M,USA,2,mortgage,employed,married,4385264986741238,business,48000,7,pending,5,34,True
72,593000,F,USA,10,own,employed,widowed,213109019401092,personal,69000,8,approved,7,44,True
72,692000,M,USA,0,mortgage,employed,divorced,6577232674840730,business,20000,8,pending,48,34,False
72,424000,F,USA,2,own,employed,widowed,3533386449548166,business,64000,8,rejected,44,15,True
72,232000,F,USA,4,mortgage,employed,single,675977088862,business,50000,9,approved,35,33,True
72,11000,M,USA,4,own,employed,widowed,2685412774218353,personal,63000,6,pending,39,21,True
72,154000,M,USA,8,rent,employed,widowed,4634559229544174255,personal,49000,5,rejected,8,26,False
72,957000,M,USA,7,own,employed,divorced,4283029789555298,personal,32000,1,approved,30,1,True
72,55000,F,USA,3,rent,employed,divorced,3519702717410459,business,75000,10,approved,42,14,True
72,732000,F,USA,4,own,employed,divorced,3589966051063886,personal,94000,1,pending,40,30,False
72,615000,M,USA,3,mortgage,employed,single,3507767349593158,personal,58000,3,pending,11,5,False
72,205000,F,USA,0,rent,employed,widowed,6011530429175235,personal,51000,8,approved,38,4,True
72,602000,M,USA,1,own,employed,divorced,676117344470,personal,15000,9,approved,40,33,False
72,494000,M,USA,5,rent,employed,widowed,4271924997633516888,personal,44000,1,rejected,44,12,False
72,368000,F,USA,7,rent,employed,widowed,4122789553360085,personal,73000,1,approved,49,17,False
72,106000,M,USA,4,own,employed,married,6566257383810842,business,71000,6,pending,13,17,False
72,214000,M,USA,7,rent,employed,divorced,3503035826612634,personal,72000,2,approved,13,21,True
72,815000,F,USA,6,mortgage,employed,widowed,4127943242114404,business,92000,3,rejected,34,49,False
72,207000,M,USA,0,rent,employed,married,4093987326868278,business,39000,7,approved,2,35,False
72,144000,F,USA,2,own,employed,single,343649980248777,personal,79000,9,approved,31,33,False
72,353000,M,USA,10,mortgage,employed,married,4243773502409627,business,4000,8,approved,37,33,False
72,434000,M,USA,9,own,employed,married,6011545002011805,personal,21000,7,approved,37,28,False
72,65000,F,USA,0,mortgage,employed,widowed,213197775629519,business,16000,9,approved,3,17,False
72,485000,F,USA,2,mortgage,employed,single,2239313704493275,business,47000,4,approved,49,2,True
72,106000,F,USA,0,mortgage,employed,widowed,676309807029,business,60000,4,rejected,30,14,True
72,255000,F,USA,2,mortgage,employed,married,675947903026,personal,89000,3,approved,50,27,False
72,530000,F,USA,2,own,employed,single,4627023373397416025,personal,94000,3,rejected,31,48,True
72,975000,M,USA,5,rent,employed,divorced,213177931885171,personal,26000,8,approved,9,29,False
72,964000,M,USA,10,mortgage,employed,single,4120574426312279,business,39000,6,rejected,8,39,False
72,932000,F,USA,0,mortgage,employed,widowed,377073194333532,business,29000,3,pending,37,19,True
72,194000,M,USA,5,rent,employed,single,38087592804507,business,35000,3,pending,40,50,False
72,377000,M,USA,10,rent,employed,single,373460911933989,business,25000,6,rejected,4,34,False
72,118000,M,USA,0,mortgage,employed,divorced,3504272886983808,personal,93000,3,approved,15,21,True
73,963000,F,USA,3,own,employed,married,3528470031714878,personal,73000,1,rejected,30,46,False
73,226000,F,USA,3,mortgage,employed,married,4827811311184,business,73000,6,approved,6,15,True
73,71000,M,USA,7,mortgage,employed,married,3575559352580785,business,13000,9,pending,42,44,True
73,798000,M,USA,2,mortgage,employed,single,344981136224405,business,64000,4,approved,33,2,False
73,417000,M,USA,1,rent,employed,single,374752886243322,business,93000,3,approved,41,22,True
73,48000,M,USA,4,rent,employed,married,377564838663730,personal,75000,4,approved,28,46,True
73,391000,M,USA,3,mortgage,employed,married,342959290637010,personal,21000,1,pending,28,39,False
73,441000,F,USA,8,rent,employed,widowed,342817774129690,business,5000,3,approved,49,49,True
73,841000,M,USA,0,rent,employed,single,3541565645235617,business,49000,10,rejected,42,23,False
73,283000,M,USA,6,own,employed,single,4452617974282548007,business,54000,2,approved,21,10,False
73,591000,F,USA,8,mortgage,employed,divorced,501842403807,business,88000,9,approved,5,15,False
73,631000,F,USA,10,mortgage,employed,widowed,5279285582843520,personal,66000,4,rejected,47,13,True
73,838000,F,USA,4,mortgage,employed,widowed,36244130591417,personal,64000,2,rejected,16,22,False
73,260000,F,USA,0,rent,employed,widowed,5578911084511921,personal,11000,3,rejected,19,33,False
73,420000,F,USA,10,mortgage,employed,single,2291750055208338,business,66000,5,rejected,31,4,True
73,652000,M,USA,0,own,employed,single,3590467374457274,personal,79000,3,approved,45,20,False
73,396000,F,USA,1,own,employed,single,4039388429015,personal,91000,7,rejected,10,26,True
73,678000,M,USA,6,mortgage,employed,married,3503537303907825,personal,34000,7,approved,50,42,False
73,697000,F,USA,0,own,employed,single,4652863289492799,personal,75000,5,pending,4,11,True
73,740000,F,USA,1,own,employed,divorced,370904491366196,personal,43000,6,rejected,45,49,True
73,177000,M,USA,10,rent,employed,divorced,3562559825003469,personal,8000,5,rejected,45,18,False
73,734000,F,USA,7,rent,employed,married,5337986504830202,business,59000,6,pending,19,40,False
73,261000,M,USA,1,rent,employed,divorced,4077510182556009,personal,63000,1,approved,45,6,True
73,560000,F,USA,1,mortgage,employed,widowed,4909469697989,business,74000,5,pending,26,48,True
73,726000,M,USA,1,mortgage,employed,widowed,639075070446,personal,24000,3,approved,31,43,True
73,344000,F,USA,10,rent,employed,married,4851559522519179,business,9000,6,pending,45,13,True
73,418000,M,USA,6,mortgage,employed,married,3509700584692243,personal,56000,2,pending,10,2,False
73,522000,F,USA,6,rent,employed,divorced,639013842252,personal,64000,4,approved,28,44,True
73,522000,M,USA,4,own,employed,divorced,639014575455,business,37000,1,approved,41,32,True
73,284000,M,USA,1,own,employed,single,375140322033813,business,28000,7,pending,36,2,True
73,236000,F,USA,2,rent,employed,married,6527004378691714,personal,11000,4,rejected,6,1,True
73,597000,M,USA,7,mortgage,employed,divorced,4816344910083565,business,80000,5,approved,46,34,True
73,171000,M,USA,9,mortgage,employed,single,3572506453464578,personal,92000,7,pending,7,18,False
73,572000,F,USA,8,mortgage,employed,single,6011878133025844,business,98000,8,pending,17,5,True
73,759000,M,USA,9,mortgage,employed,divorced,639066089827,personal,24000,1,pending,27,3,True
73,746000,M,USA,7,rent,employed,single,371571375068989,personal,65000,5,approved,45,32,False
73,864000,F,USA,0,own,employed,widowed,30488052257749,business,74000,4,approved,47,18,True
73,765000,M,USA,1,rent,employed,single,4014741911698889,personal,27000,3,approved,38,45,True
73,72000,M,USA,6,own,employed,widowed,4824692773395801,personal,12000,3,pending,38,18,True
73,621000,F,USA,2,own,employed,married,6011698099500444,business,5000,1,pending,43,41,False
73,434000,F,USA,9,mortgage,employed,widowed,4276458594910,business,54000,1,approved,10,42,True
73,497000,F,USA,4,mortgage,employed,divorced,213197954429533,personal,24000,8,rejected,8,35,True
73,899000,M,USA,3,rent,employed,single,371223516494993,business,81000,4,pending,26,34,False
73,379000,F,USA,10,mortgage,employed,divorced,6011001601246020,business,63000,7,rejected,9,20,True
73,779000,F,USA,0,rent,employed,married,2276617869470660,business,83000,4,rejected,19,19,False
73,347000,F,USA,7,own,employed,single,213185287903761,personal,11000,4,rejected,13,34,False
73,446000,F,USA,10,mortgage,employed,divorced,36019096963531,personal,35000,6,rejected,33,20,True
73,89000,M,USA,8,own,employed,single,4729668626742304,business,7000,6,pending,30,32,True
73,864000,M,USA,1,own,employed,divorced,2578446412485826,business,56000,2,pending,14,48,True
73,497000,F,USA,9,rent,employed,widowed,38724168725571,personal,19000,10,rejected,3,25,True
73,197000,M,USA,2,mortgage,employed,divorced,4274369710053984,business,26000,5,approved,46,11,True
73,720000,M,USA,9,mortgage,employed,married,30290941065436,business,1000,4,pending,32,40,False
73,393000,M,USA,1,rent,employed,widowed,180088659880576,business,62000,10,rejected,23,14,True
73,865000,M,USA,5,own,employed,widowed,38217725173872,business,44000,4,pending,26,1,False
74,437000,M,USA,2,own,employed,single,4902819844110647,personal,49000,6,pending,43,17,True
74,327000,F,USA,4,mortgage,employed,married,213154823830763,business,91000,8,pending,12,4,True
74,602000,M,USA,8,mortgage,employed,widowed,3517638526722688,personal,47000,2,approved,45,44,True
74,208000,F,USA,5,rent,employed,divorced,2239755032668012,business,1000,1,rejected,10,29,True
74,697000,M,USA,9,rent,employed,married,4973305149896902,personal,72000,5,rejected,30,21,False
74,190000,M,USA,2,own,employed,married,4812977931405811158,personal,91000,7,rejected,11,8,True
74,825000,F,USA,3,rent,employed,divorced,6011401591138726,business,42000,1,pending,22,16,False
74,726000,F,USA,0,rent,employed,widowed,4655243500797,personal,78000,6,rejected,10,42,True
74,410000,M,USA,6,mortgage,employed,single,4159690243342713,business,38000,7,rejected,35,19,True
74,351000,M,USA,6,own,employed,divorced,213137826618673,personal,38000,1,approved,48,7,True
74,540000,M,USA,3,mortgage,employed,married,639074503348,personal,46000,7,pending,1,45,True
74,835000,F,USA,3,rent,employed,divorced,3572428212665736,personal,34000,7,pending,4,7,True
74,244000,M,USA,7,rent,employed,married,30238368363305,personal,10000,5,rejected,47,47,True
74,16000,F,USA,3,rent,employed,widowed,639088126961,personal,39000,8,pending,20,23,True
74,628000,M,USA,10,rent,employed,divorced,4795651484894424,personal,49000,1,rejected,6,7,False
74,541000,M,USA,1,mortgage,employed,married,4342301954724176,business,86000,9,pending,27,19,False
74,800000,F,USA,0,rent,employed,divorced,4768048880109419751,personal,84000,7,approved,18,38,True
74,296000,M,USA,0,own,employed,single,30346214194830,personal,84000,3,rejected,45,25,False
74,336000,M,USA,9,rent,employed,married,345534248539142,personal,75000,7,approved,50,36,False
74,108000,F,USA,3,mortgage,employed,married,4585746224016543242,personal,89000,1,approved,41,8,False
74,145000,F,USA,2,own,employed,married,4896874938614465,personal,88000,6,pending,1,29,True
74,392000,F,USA,7,mortgage,employed,single,3543358755495082,business,70000,9,rejected,9,41,True
74,823000,F,USA,3,own,employed,widowed,30161485360022,business,58000,9,rejected,45,2,True
74,508000,M,USA,9,own,employed,divorced,3563010378876611,personal,66000,9,rejected,21,30,True
74,426000,M,USA,9,rent,employed,married,2270699480604147,personal,23000,9,pending,36,8,False
74,243000,M,USA,1,rent,employed,single,3553832371466104,personal,50000,10,rejected,41,20,True
74,944000,F,USA,9,mortgage,employed,divorced,2255575530438984,business,28000,4,rejected,41,41,False
74,149000,M,USA,7,rent,employed,married,6011039059255671,business,86000,2,approved,37,37,True
74,299000,M,USA,10,rent,employed,widowed,3574113656378347,personal,7000,5,approved,19,32,False
74,574000,M,USA,10,rent,employed,married,180037042158091,business,19000,1,approved,46,15,False
74,651000,M,USA,6,rent,employed,divorced,4072210124011776,personal,88000,1,pending,7,32,True
74,118000,M,USA,6,rent,employed,widowed,6511482161916324,personal,55000,9,pending,40,19,False
74,595000,M,USA,2,mortgage,employed,divorced,4271503763226971,business,90000,8,approved,23,46,True
74,450000,M,USA,8,mortgage,employed,divorced,503875410725,personal,61000,10,approved,41,15,False
74,543000,M,USA,0,rent,employed,married,2375829041585733,business,52000,6,pending,4,34,True
74,585000,F,USA,8,own,employed,married,4677084017126770,personal,51000,7,rejected,39,24,False
74,948000,F,USA,8,own,employed,widowed,501822273196,business,21000,6,pending,6,45,True
74,663000,M,USA,3,rent,employed,single,3522074678324987,business,45000,6,approved,44,23,True
74,322000,M,USA,3,own,employed,married,3542624918109436,business,23000,4,pending,5,47,True
74,769000,F,USA,2,mortgage,employed,widowed,584101983941,business,2000,6,rejected,42,26,False
74,616000,F,USA,6,own,employed,widowed,4324866445588,personal,1000,5,pending,23,37,True
74,117000,F,USA,9,rent,employed,divorced,4575503356802817861,business,51000,7,approved,28,12,True
74,601000,F,USA,6,own,employed,single,6533523088208065,business,95000,9,pending,3,18,False
74,569000,M,USA,0,rent,employed,divorced,588317352957,personal,82000,4,pending,2,19,False
74,452000,M,USA,2,mortgage,employed,divorced,4911660618144522,business,54000,9,pending,37,44,False
74,35000,M,USA,7,mortgage,employed,married,503884268007,business,98000,1,approved,31,2,True
74,589000,M,USA,9,mortgage,employed,married,4036942447664440512,business,20000,2,rejected,19,3,False
74,133000,M,USA,1,mortgage,employed,widowed,3584294820309836,personal,96000,5,rejected,13,14,False
74,907000,F,USA,0,own,employed,divorced,373801802535609,personal,96000,3,approved,27,44,False
